sch_ID,sch_Name,sch_PhoneNo,sch_Email,sch_Address,sch_Code,sch_Year,sch_Status
1263,"SMK PULAU GAYA KOTA KINABALU SABAH",,,,1HA028,,
1264,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA028,,
1265,"MAKTAB NASIONAL SABAH",,,,1HA029,,
1266,"SEKOLAH MENENGAH KIAN KOK KOTA KINABALU SABAH",,,,1HA030,,
1267,"SMA TOH PUAN HAJJAH RAHMAH KOTA KINABALU SABAH",,,,1HA031,,
1268,"SEK MEN KEB PEREMPUAN LIKAS KOTA KINABALU SABAH",,,,1HA032,,
1269,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA032,,
1270,"SEK MEN KEB BAHANG KOIDUPAN PENAMBANG SABAH",,,,1HA034,,
1271,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA034,,
1272,"SEK MEN KEB BAHANG KOIDUPAN SABAH",,,,1HA035,,
1273,"SEK MEN ST MICHEAL PENAMBANG SABAH",,,,1HA036,,
1274,"SEK MEN ST MICHEAL PENAMBANG SABAH",,,,1HA037,,
1275,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA037,,
1276,"SEK MEN KEB DATUK PETER MOJUNTIN",,,,1HA038,,
1277,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA038,,
1278,"SEK MEN KEB PUTATAN PENAMPANG SABAH",,,,1HA040,,
1279,"SEK MEN KEB PUTATAN PENAMPANG  SABAH",,,,1HA041,,
1280,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA041,,
1281,"SEKOLAH MENENGAH KEBANGSAAN KINARUT SABAH",,,,1HA042,,
1282,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA042,,
1283,"SMK AGAMA LIMAUAN WDT 36 88861 KOTA KINABALU SABAH",,,,1HA044,,
1284,"SEK MEN STELLA MARIS KOTA KINABALU SABAH",,,,1HA045,,
1285,"SEKOLAH SWASTA SERI INSAN KOTA KINABALU SABAH",,,,1HA046,,
1286,"SEKOLAH MENENGAH KEBANGSAAN BADIN TUARAN SABAH",,,,1HA051,,
1287,"SEKOLAH MENENGAH KEBANGSAAN BADIN TUARAN SABAH",,,,1HA052,,
1288,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA052,,
1289,"SEKOLAH MENENGAH ST JOHN TUARAN SABAH",,,,1HA053,,
1290,"SEKOLAH MENENGAH ST PETER TELIPOK KOTA KINABALU",,,,1HA054,,
1291,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA054,,
1292,"SMK PEKAN TELIPOK SABAH",,,,1HA055,,
1293,"SEK MEN KEB SUNGAI DAMIT TAMPARULI SABAH",,,,1HA057,,
1294,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA057,,
1295,"SEKOLAH MENENGAH KEBANGSAAN TAMPARULI SABAH",,,,1HA060,,
1296,"SEKOLAH MENENGAH KEBANGSAAN TAMPARULI SABAH",,,,1HA061,,
1297,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA061,,
1298,"SEK MEN TUN FUAD STEPHEN KIULU TUARAN SABAH",,,,1HA063,,
1299,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA063,,
1300,"SEK MEN KEB TENGILAN SABAH",,,,1HA065,,
1301,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA065,,
1302,"SEKOLAH MENENGAH ST JAMES TENGILAN TAMPARULI SABAH",,,,1HA067,,
1303,"SEKOLAH MENENGAH ADVENT SABAH",,,,1HA068,,
1304,"SEK MEN KEB MAJAKIR PETI SURAT PAPAR SABAH",,,,1HA075,,
1305,"SEK MEN KEB MAJAKI PETI SURAT 110 PAPAR SABAH",,,,1HA076,,
1306,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA076,,
1307,"SEKOLAH MENENGAH ST JOSEPH PAPAR SABAH",,,,1HA078,,
1308,"SEKOLAH MENENGAH ST MARY PAPAR SABAH",,,,1HA080,,
1309,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HA080,,
1310,"SEKOLAH MENENGAH KEBANGSAAN BENONI PAPAR SABAH",,,,1HA082,,
1311,"SEK MEN AGAMA ISLAMIAH PAPAR SABAH",,,,1HA085,,
1312,"PAPAR MIDDLE SCHOOL PAPAR SABAH",,,,1HA087,,
1313,"SEKOLAH MENENGAH KEBANGSAAN BONGAWAN SABAH",,,,1HB001,,
1314,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HB001,,
1315,"SEKOLAH MENENGAH KEBANGSAAN MEMBAKUT SABAH",,,,1HB003,,
1316,"SEKOLAH MENENGAH SAINT PATRICK SABAH",,,,1HB005,,
1317,"SEK MEN KEB BEAUFORT 1 BEAUFORT SABAH",,,,1HB010,,
1318,"BEAUFORT MIDDLE SCHOOL BEAUFORT SABAH",,,,2HB010,,
1319,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,3HB010,,
1320,"SEKOLAH MENENGAH SAINT PAUL BEAUFORT SABAH",,,,1HB012,,
1321,"SEKOLAH MENENGAH SAINT JOHN SABAH",,,,1HB013,,
1322,"SEKOLAH MENENGAH KEBANGSAAN GADONG BEAUFORT SABAH",,,,1HB014,,
1323,"SEKOLAH MENENGAH KEBANGSAAN KOTA KLIAS SABAH",,,,1HB016,,
1324,"SEK MEN KEB BEAUFORT 02 BEAUFORT SABAH",,,,1HB020,,
1325,"SEK MEN KEB WESTON BEAUFORT SABAH",,,,1HB025,,
1326,"SEK MEN KEB PENGIRAN OMAR SIPITANG SABAH",,,,1HB029,,
1327,"SEK MEN KEB PENGIRAN OMAR SIPITANG SABAH",,,,1HB030,,
1328,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HB030,,
1329,"SEK MEN KEB PADANG BERAMPAH SIPITANG SABAH",,,,1HB031,,
1330,"SEK MEM KEB KUALA PENYU SABAH",,,,1HB038,,
1331,"SEKOLAH MENENGAH ST PETER BUNDU KUALA PENYU SABAH",,,,1HB040,,
1332,"SEK MEN KEB MENUMBOK KUALA PENYU SABAH",,,,1HB041,,
1333,"SEK MEN KEB TAMBUNAN TAMBUNAN SABAH",,,,1HC001,,
1334,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HC001,,
1335,"SEK MEN ST MARTIN TAMBUNAN SABAH",,,,1HC004,,
1336,"SEK MEN KEB NAMBAYAN TAMBUNAN SABAH",,,,1HC005,,
1337,"SEK MEN KEB GUNSANAD KENINGAU SABAH",,,,1HC010,,
1338,"SEK MEN KEB GUNSANAD KENINGAU SABAH",,,,1HC011,,
1339,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HC011,,
1340,"SEKOLAH MENENGAH ST FRANCIS XAVIER KENINGAU SABAH",,,,1HC013,,
1341,"SEK MEN KEB KENINGAU KENINGAU KENINGAU SABAH",,,,1HC014,,
1342,"SEK MEN KEB KENINGAU KENINAGU SABAH",,,,1HC015,,
1343,"SEKOLAH MENENGAH KEN HWA KENINGAU SABAH",,,,1HC017,,
1344,"SEK MEN KEB BINGKOR KENINGAU SABAH",,,,1HC018,,
1345,"SEK MEN KEB BINGKOR KENINGAU SABAH",,,,1HC019,,
1346,"SEK MEN KEB APIN-APIN KENINGAU SABAH",,,,1HC021,,
1347,"SEK MEN KEB BATU LUNGUYAN KENINGAU SABAH",,,,1HC023,,
1348,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HC023,,
1349,"SEKOLAH MENENGAH KEN HWA KENINGAU SABAH",,,,1HC024,,
1350,"SEKOLAH MENENGAH KEBANGSAAN NABAWAN SABAH",,,,1HC030,,
1351,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HC030,,
1352,"SEKOLAH MENENGAH KEBANGSAAN TENOM SABAH",,,,1HC035,,
1353,"SEKOLAH MENENGAH KEBANGSAAN TENOM SABAH",,,,1HC036,,
1354,"SEKOLAH MENENGAH SAINT ANTHONY TENOM SABAH",,,,1HC037,,
1355,"SEKOLAH MENENGAH CHUNG HWA TENOM SABAH",,,,1HC039,,
1356,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HC039,,
1357,"SEKOLAH MENENGAH KEBANGSAAN KEMABONG TENOM SABAH",,,,1HC041,,
1358,"TENOM TSHUNG TSIN SECONDARY SCHOOL SABAH",,,,1HC043,,
1359,"SEKOLAH MENENGAH KEBANGSAAN LABUAN W P LABUAN",,,,1HD001,,
1360,"SEKOLAH MENENGAH KEBANGSAAN LABUAN W P LABUAN",,,,1HD002,,
1361,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HD002,,
1362,"SEKOLAH MENENGAH ST ANTHONY W P LABUAN",,,,1HD003,,
1363,"SEKOLAH MENENGAH ST ANNE WP LABUAN",,,,1HD004,,
1364,"SEKOLAH MENENGAH KEBANGSAAN MEMBEDAI WP LABUAN",,,,1HD005,,
1365,"SEKOLAH MENENGAH SAINS LABUAN WP LABUAN",,,,1HD007,,
1366,"SEK MEN KEB ARSHAD KOTA BELUD SABAH",,,,1HE001,,
1367,"SEK MEN KEB ARSAHAD KOTA BELUD SABAH",,,,1HE002,,
1368,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE002,,
1369,"SEK MEN KEB PEKAN KOTA BELUD SABAH",,,,1HE003,,
1370,"SEK MEN KEB TAUN GUSI KOTA BELUD SABAH",,,,1HE005,,
1371,"SEK MEN KEB TAUN GUSI KOTA BELUD SABAH",,,,1HE006,,
1372,"SMK TAUN GUSI (CAWANGAN TAMBULION) KOTA BELUD SABAH",,,,1HE007,,
1373,"SEK MEN KEB USUKAN SABAH",,,,1HE008,,
1374,"SEK MEN KEB NARINANG KOTA BELUD SABAH",,,,1HE010,,
1375,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE010,,
1376,"SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU SABAH",,,,1HE020,,
1377,"SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU SABAH",,,,1HE021,,
1378,"SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU SABAH",,,,1HE022,,
1379,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE022,,
1380,"SEK MEN KEB TANDEK KOTA MARUDU SABAH",,,,1HE023,,
1381,"SEK MEN KEB TANDEK KOTA MARUDU SABAH",,,,1HE024,,
1382,"SEKOLAH MENENGAH ADVENT GOSHEN KOTA MARUDU SABAH",,,,1HE025,,
1383,"SEKOLAH MENENGAH KEBANGSAAN PITAS SABAH",,,,1HE029,,
1384,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE029,,
1385,"SEK MEN KEB PINGGAN PITAS SABAH",,,,1HE031,,
1386,"SEK MEN KEB ABDUL RAHIM KUDAT SABAH",,,,1HE036,,
1387,"SEK MEN KEB KUDAT KUDAT SABAH",,,,1HE038,,
1388,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE038,,
1389,"SEKOLAH MENENGAH LOK YUK KUDAT SABAH",,,,1HE040,,
1390,"SEKOLAH MENENGAH ST PETER KUDAT SABAH",,,,1HE042,,
1391,"SEKOLAH MENENGAH KEBANGSAAN SIKUATI KUDAT SABAH",,,,1HE043,,
1392,"SEKOLAH MENENGAH KEBANGSAAN SIKUATI KUDAT SABAH",,,,1HE044,,
1393,"SEKOLAH MENENGAH KEBANGSAAN BANGGI SABAH",,,,1HE045,,
1394,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE045,,
1395,"SEKOLAH MENENGAH PEI TSIN KUDAT SABAH",,,,1HE046,,
1396,"SEK MEN KEB MAT SALLEH RANAU SABAH",,,,1HE050,,
1397,"SEK MEN KEB MAT SALLEH SABAH",,,,1HE051,,
1398,"SEK0LAH MENENGAH KEBANGSAAN AGAMA RANAU SABAH",,,,1HE053,,
1399,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE053,,
1400,"SEK MEN KEBANGSAAN KUNDASANG SABAH",,,,1HE055,,
1401,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HE055,,
1402,"SEK MEN KEB BUNDU TUHAN RANAU SABAH",,,,1HE057,,
1403,"SEKOLAH MENENGAH KEBANGSAAN LOHAN RANAU SABAH",,,,1HE058,,
1404,"SEKOLAH MENENGAH KEBANGSAAN TIMBUA RANAU SABAH",,,,1HE061,,
1405,"SEK MEN KEB ULU SUGUT RANAU SABAH",,,,1HE062,,
1406,"SEK MEN KEB MATUPANG JAYA RANAU SABAH",,,,1HE063,,
1407,"SEKOLAH MENENGAH SUNG SIEW SANDAKAN SABAH",,,,1HF001,,
1408,"SEKOLAH MENENGAH SUNG SIEW SANDAKAN SABAH",,,,1HF002,,
1409,"SEK MEN KEB ST MICHAEL SANDAKAN SABAH",,,,1HF003,,
1410,"SEK MEN KEB ST MICHAEL SANDAKAN SABAH",,,,1HF004,,
1411,"SEKOLAH MENENGAH KEBANGSAAN ST MARY SANDAKAN SABAH",,,,1HF005,,
1412,"SEK MEN KEB TIONG HUA SANDAKAN SABAH",,,,1HF007,,
1413,"SEK MEN KEB KONVEN ST CECILIA SANDAKAN SABAH",,,,1HF009,,
1414,"SEK MEN KEB KONVEN ST CECILIA SANDAKAN SABAH",,,,1HF010,,
1415,"SEK MEN KEB SANDAKAN SANDAKAN SABAH",,,,1HF011,,
1416,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HF011,,
1417,"SMK SANDAKAN",,,,1HF012,,
1418,"SEK MEN KEB ELOPURA SANDAKAN SABAH",,,,1HF014,,
1419,"SEKOLAH MENENGAH KEBANGSAAN BATU SAPI SANDAKAN SABAH",,,,1HF017,,
1420,"SEKOLAH MENENGAH KEBANGSAAN BATU SAPI SANDAKAN SABAH",,,,1HF018,,
1421,"SEK MEN KEB BERHALA DARAT SANDAKAN SABAH",,,,1HF019,,
1422,"SEKOLAH MENENGAH KEBANGSAAN GUM GUM SABAH",,,,1HF021,,
1423,"SEK MEN KEB AGAMA SANDAKAN SANDAKAN SABAH",,,,1HF022,,
1424,"SEKOLAH MENENGAH YU YUAN SANDAKAN SABAH",,,,1HF023,,
1425,"SEKOLAH MENENGAH KEBANGSAAN MUHIBBAH SANDAKAN SABAH",,,,1HF024,,
1426,"SEK MEN KEB TAMAN FAJAR SANDAKAN SABAH",,,,1HF025,,
1427,"SEK MEN KEB PEREMPUAN SANDAKAN SABAH",,,,1HF026,,
1428,"SEKOLAH MENENGAH KEBANGSAAN BELURAN SADAKAN SABAH",,,,1HF031,,
1429,"SEKOLAH MENENGAH KEBANGSAAN BELURAN SANDAKAN SABAH",,,,1HF032,,
1430,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HF032,,
1431,"SEKOLAH MENENGAH KEBANGSAAN PAMOL SANDAKAN",,,,1HF033,,
1432,"SEK MEN KEB TERUSAN SUGUT SABAH",,,,1HF034,,
1433,"SMK BUKIT GARAM KINABATANGAN SANDAKAN SABAH",,,,1HF040,,
1434,"SMK BUKIT GARAM KINABATANGAN SANDAKAN SABAH",,,,1HF041,,
1435,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HF041,,
1436,"SEKOLAH MENENGAH KEBANGSAAN PENANGAH SABAH",,,,1HF042,,
1437,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HF042,,
1438,"SEKOLAH MENENGAH KEBANGSAAN TELUPID",,,,1HF046,,
1439,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HF046,,
1440,"SEKOLAH MENENGAH KEBANGSAAN TAWAU TAWAU SABAH",,,,1HG001,,
1441,"SEKOLAH MENENGAH KEBANGSAAN TAWAU TAWAU SABAH",,,,1HG002,,
1442,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HG002,,
1443,"SEKOLAH MENENGAH HOLY TRINITY TAWAU SABAH",,,,1HG004,,
1444,"SEKOLAH MENENGAH KONVEN ST URSULA TAWAU SABAH",,,,1HG005,,
1445,"SEKOLAH MENENGAH KEBANGSAAN KUHARA TAWAU SABAH",,,,1HG006,,
1446,"SEKOLAH MENENGAH KEBANGSAAN KUHARA TAWAU SABAH",,,,1HG007,,
1447,"SEK MEN ST PATRICK TAWAU SABAH",,,,1HG009,,
1448,"SEKOLAH MENENGAH SABAH CHINESE TAWAU SABAH",,,,1HG010,,
1449,"SEK MEN KEB JALAN APAS TAWAU SABAH",,,,1HG011,,
1450,"SEK MEN KEB JALAN APAS TAWAU SABAH",,,,1HG012,,
1451,"SEKOLAH MENENGAH KINABUTAN TAWAU SABAH",,,,1HG014,,
1452,"SEKOLAH MENENGAH KINABUTAN TAWAU SABAH",,,,1HG015,,
1453,"SEKOLAH MENENGAH KEBANGSAAN BALUNG TAWAU SABAH",,,,1HG016,,
1454,"SEKOLAH MENENGAH KEBANGSAAN BALUNG TAWAU SABAH",,,,1HG017,,
1455,"SEKOLAH MENENGAH ABAKA TAWAU SABAH",,,,1HG018,,
1456,"SEK MEN KEB MEROTAI BESAR TAWAU SABAH",,,,1HG019,,
1457,"SEK MEN KEB UMAS-UMAS TAWAU SABAH",,,,1HG021,,
1458,"SEK MEN KEB WALLACE BAY TAWAU SABAH",,,,1HG022,,
1459,"SEKOLAH MENENGAH ISLAMIAH TAWAU SABAH",,,,1HG023,,
1460,"SEK MEN KEB KABOTA TAWAU SABAH",,,,1HG027,,
1461,"SEK MEN KEB ABDULLAH SEMPORNA SABAH",,,,1HG030,,
1462,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HG030,,
1463,"SEK MEN KEB ABDULLAH SEMPORNA SABAH",,,,1HG031,,
1464,"SEK MEN KEB BUGAYA SEMPORNA SABAH",,,,1HG033,,
1465,"SEK MEN KEB AGAMA TAWAU SEMPORNA SABAH",,,,1HG036,,
1466,"SEK MEN KEB KABOGAN SEMPORNA SABAH",,,,1HG037,,
1467,"SEK MEN KEB TAGASAN SEMPORNA SABAH",,,,1HG039,,
1468,"SEK MEN KEB PULAU BUM-BUM SEMPORNA SABAH",,,,1HG041,,
1469,"SEKOLAH MENENGAH KEBANGSAAN KUNAK KUNAK SABAH",,,,1HG048,,
1470,"SEKOLAH MENENGAH KEBANGSAAN KUNAK KUNAK SABAH",,,,1HG049,,
1471,"SEKOLAH MENENGAH KEBANGSAAN KUNAK JAYA KUNAK SABAH",,,,1HG050,,
1472,"SEKOLAH MENENGAH KEBANGSAAN KUNAK JAYA KUNAK SABAH",,,,1HG051,,
1473,"SEK MEN KEB AGASEH LAHAD DATU SABAH",,,,1HG056,,
1474,"SEK MEN KEB AGASEH LAHAD DATU SABAH",,,,1HG057,,
1475,"SEK MEN KEB AGASEH LAHAD DATU SABAH",,,,1HG058,,
1476,"SEK MEN KEB SEPAGAYA LAHAD DATU SABAH",,,,1HG059,,
1477,"SEK MEN KEB DOMINIC LAHAD DATU SABAH",,,,1HG060,,
1478,"SEK MEN KEB DOMMIONIC LAHAD DATU SABAH",,,,1HG061,,
1479,"CALON PERSENDIRIAN PERSEORANGAN SABAH",,,,2HG061,,
1480,"SEKOLAH MENENGAH SAINS LAHAD DATU SABAH",,,,1HG062,,
1481,"SEK MEN KEB SILABUKAN LAHAD DATU SABAH",,,,1HG063,,
1482,"SEKOLAH MENENGAH LAHAD DATU LAHAD DATU SABAH",,,,1HG064,,
1483,"SEK MEN KEB TUNGKU LAHAD DATU SABAH",,,,1HG065,,
1484,"SEK MEN KEB DESA KENCANA SABAH",,,,1HG067,,
1485,"SEKOLAH KEBANGSAAN SEPAGAYA LAHAD DATU SABAH",,,,1HG069,,
1486,"SEKOLAH MENENGAH KEBANGSAAN TAWAU TAWAU SABAH",,,,1HG070,,
1487,"SEKOLAH MENENGAH KEBANGSAAN TAWAU TAWAU SABAH",,,,1HG071,,
1488,"SEK MEN KEB ST PATRICK TAWAU SABAH",,,,1HG072,,
1489,"SMK DATUK MENTERI JOHOR",,,,1JA001,,
1490,"SEKOLAH MENENGAH KEBANGSAAN DATUK MENTERI JOHOR",,,,1JA002,,
1491,"SMK TUN ISMAIL JOHOR",,,,1JA005,,
1492,"SMK TUN ISMAIL JOHOR",,,,1JA006,,
1493,"SEK MEN AGAMA ARAB TARBIAH ISLAMIAH PT RAJA B PAHAT",,,,2JA006,,
1494,"SMK TUN AMINAH BATU PAHAT JOHOR",,,,1JA009,,
1495,"SMK TUN AMINAH BATU PAHAT JOHOR",,,,1JA010,,
1496,"SMK MUNSHI SULAIMAN BATU PAHATJOHOR",,,,1JA013,,
1497,"SMK MUNSHI SULAIMAN BATU PAHAT JOHOR",,,,1JA014,,
1498,"SMK CONVENT BATU PAHAT JOHOR",,,,1JA017,,
1499,"SMK CONVENT BATU PAHAT JOHOR",,,,1JA018,,
1500,"SM DATIN ONN JAAFAR BATU PAHAT JOHOR",,,,1JA021,,
1501,"SM DATIN ONN JAAFAR BATU PAHAT JOHOR",,,,1JA022,,
1502,"SEK MEN KEB DATO BENTARA LUAR BATU PAHAT JOHOR",,,,1JA025,,
1503,"SEK MEN AGAMA ATTARBIAH ALISLAMIAH",,,,2JA025,,
1504,"SEK MEN KEB DATO BENTARA LUAR BATU PAHAT JOHOR",,,,1JA026,,
1505,"SMK (P) TEMENGGONG IBRAHIM BATU PAHAT JOHOR",,,,1JA029,,
1506,"SMK (P) TEMENGGONG IBRAHIM BATU PAHAT JOHOR",,,,1JA030,,
1507,"SEKOLAH TINGGI BATU PAHAT JOHOR",,,,1JA033,,
1508,"SEKOLAH TINGGI BATU PAHAT JOHOR",,,,1JA034,,
1509,"SEK MEN KEB JALAN KOLAM AIR BATU PAHAT JOHOR",,,,1JA037,,
1510,"SEK MEN KEB JALAN KOLAM AIR BATU PAHAT JOHOR",,,,1JA038,,
1511,"SMK DATUK MENTERI BATU PAHAT (CALON PERSENDIRIAN)",,,,2JA038,,
1512,"SMK TUNKU MAHMOOD ISKANDAR BATU PAHAT JOHOR",,,,1JA041,,
1513,"SEKOLAH MENENGAH KEBANGSAAN SENGGARANG JOHOR",,,,1JA045,,
1514,"SEK MEN KEB SENGGARANG BATU PAHAT JOHOR",,,,1JA046,,
1515,"SEK MEN AGAMA JAWAHIR AL ULUM SENGGARANG",,,,2JA046,,
1516,"SMK TUN SARDON BATU PAHAT JOHOR",,,,1JA049,,
1517,"SMK YONG PENG JOHOR",,,,1JA053,,
1518,"SMK YONG PENG JOHOR",,,,1JA054,,
1519,"SEKOLAH MENENGAH CINA YONG PENG",,,,2JA054,,
1520,"SMK DATO' SETH JOHOR",,,,1JA057,,
1521,"SEK MEN KEB DATO SETH YONG PENG BATU PAHAT",,,,2JA057,,
1522,"SMK SERI MEDAN BATU PAHAT JOHOR",,,,1JA061,,
1523,"SMK SRI MEDAN BT PAHAT (CALON PERSENDIRIAN)",,,,2JA061,,
1524,"SMK TONGKANG PECHAH  JOHOR",,,,1JA065,,
1525,"SEKOLAH MENENGAH DATO' SULAIMAN JOHOR",,,,1JA069,,
1526,"SMK DATO' SULAIMAN BATU PAHAT JOHOR",,,,1JA070,,
1527,"SEK MEN KEB DATO SULAIMAN PT SULONG BATU PAHAT",,,,2JA070,,
1528,"SMK DATO ONN BATU PAHAT JOHOR",,,,1JA073,,
1529,"SMK DATO ONN BATU PAHAT JOHOR",,,,1JA074,,
1530,"SEKOLAH MENENGAH KEBANGSAAN SEMERAH JOHOR",,,,1JA077,,
1531,"SMK SEMERAH BT PAHAT (CALON PERSENDIRIAN)",,,,2JA077,,
1532,"SEKOLAH MENENGAH KEBANGSAAN RENGIT BATU PAHAT JOHOR",,,,1JA081,,
1533,"SEKOLAH MENENGAH CHONG HWA RENGIT BATU PAHAT JOHOR",,,,2JA081,,
1534,"SMK PARIT HAJI HASSAN JOHOR",,,,1JA085,,
1535,"SEK MEN KEB PT HAJI HASSAN BATU PAHAT",,,,2JA085,,
1536,"SMK PENGHULU SAAD PT SULONG JOHOR",,,,1JA089,,
1537,"SEKOLAH MENENGAH CHINA BATU PAHAT JOHOR",,,,1JA093,,
1538,"SEK MEN KEB SULTAN ISMAIL JOHOR BAHRU JOHOR",,,,1JB001,,
1539,"SMK SUL ISMAIL J BHARU (CALON PERSENDIRIAN)",,,,2JB001,,
1540,"SEK MEN KEB SULTAN ISMAIL JOHOR BAHRU JOHOR",,,,1JB002,,
1541,"SEKOLAH MENENGAH AMINUDDIN BAKI JOHOR BAHRU JOHOR",,,,1JB005,,
1542,"SEKOLAH MENENGAH AMINUDDIN BAKI JOHOR BAHRU JOHOR",,,,1JB006,,
1543,"SEK MEN KEB AMINUDDIN BAKI JOHOR BAHRU",,,,2JB006,,
1544,"SEKOLAH TUN FATIMAH JOHOR BAHRU JOHOR",,,,1JB009,,
1545,"SEKOLAH TUN FATIMAH",,,,2JB009,,
1546,"SMK TASEK UTARA JOHOR BAHRU JOHOR",,,,1JB017,,
1547,"MAKTAB SULTAN ABU BAKAR JOHOR",,,,1JB021,,
1548,"MAKTAB SULTAN ABU BAKAR JOHOR",,,,1JB022,,
1549,"SMK SULTANAH UNGKU TUN AMINAH JOHOR BAHRU JOHOR",,,,1JB025,,
1550,"SMK SULTANAH ENGKU TUN AMINAH JOHOR BAHRU JOHOR",,,,1JB026,,
1551,"SMK SUL ENG TUN AMINAH JB (CALON PERSENDIRIAN)",,,,2JB026,,
1552,"SMK P SULTAN IBRAHIM JOHOR BAHRU JOHOR JOHOR",,,,1JB029,,
1553,"SMK P SULTAN IBRAHIM JOHOR BAHRU JOHOR JOHOR",,,,1JB030,,
1554,"SEK MEN KEB INFANT JESUS CONVENT JOHOR BAHRU JOHOR",,,,1JB033,,
1555,"SEK MEN SAINT JOSEPH JOHOR BAHRU JOHOR",,,,1JB037,,
1556,"SMK DATO JAAFAR JOHOR BAHRU JOHOR",,,,1JB041,,
1557,"SMK DATO JAAFAR JOHOR BAHRU JOHOR",,,,1JB042,,
1558,"SEKOLAH MENENGAH SRI TEBRAU JOHOR BAHRU JOHOR",,,,1JB045,,
1559,"SMK SRI TEBRAU JOHOR BAHRU JOHOR",,,,1JB046,,
1560,"SEK MEN KEB SRI TEBRAU J BHARU (CALON PERSENDIRIAN)",,,,2JB046,,
1561,"SMK MAJIDI BARU JOHOR BAHRU JOHOR",,,,1JB049,,
1562,"SMK MAJIDI BARU JOHOR BAHRU JOHOR",,,,1JB050,,
1563,"SMK MAJIDI BARU JOHOR BAHRU JOHOR",,,,1JB051,,
1564,"SEKOLAH MENENGAH AGAMA AL-QURAN WADDIN",,,,2JB051,,
1565,"SMK MAJIDE BARU (CALON PERSENDIRIAN)",,,,3JB051,,
1566,"SMK DATO' PENGGAWA TIMUR MASAI JOHOR",,,,1JB053,,
1567,"SMK DATO' PENGGAWA TIMUR MASAI JOHOR",,,,1JB054,,
1568,"SMK PASIR GUDANG 1 JOHOR",,,,1JB057,,
1569,"SMK PASIR GUDANG 1 JOHOR",,,,1JB058,,
1570,"SMK ULU TIRAM JOHOR BAHRU JOHOR",,,,1JB061,,
1571,"SMK ULU TIRAM JOHOR",,,,1JB062,,
1572,"SMK ULU TIRAM JOHOR BAHRU JOHOR",,,,1JB063,,
1573,"MADRASAH ALATTAS ALARABIAH JOHOR",,,,2JB063,,
1574,"SMK DATO ABDUL RAHMAN YASSIN JOHOR BAHRU JOHOR",,,,1JB065,,
1575,"SMK DATO ABDUL RAHMAN YASSIN JOHOR BAHRU JOHOR",,,,1JB066,,
1576,"SMK GELANG PATAH JOHOR BAHRU JOHOR",,,,1JB069,,
1577,"SEKOLAH MENENGAH FOON YEW JOHOR BAHRU JOHOR",,,,1JB077,,
1578,"SEKOLAH MENENGAH FOON YEW JOHOR BAHRU JOHOR",,,,1JB078,,
